Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Unnamed: 15,Unnamed: 16
2023-11-28,S001,P0017,Groceries,North,355,239,88,239.56,69.27,15,Sunny,0,69.74,Summer,,
2023-11-28,S001,P0018,Groceries,East,376,225,151,244.74,41.67,20,Sunny,0,37.16,Winter,,
2023-11-28,S001,P0019,Clothing,East,302,91,179,95.37,81.3,0,Cloudy,1,85.08,Winter,,
2023-11-28,S001,P0020,Groceries,East,281,269,102,271.9,69.82,10,Cloudy,0,74.21,Summer,,
2023-11-28,S002,P0001,Electronics,North,428,370,56,382.47,29.71,20,Sunny,0,32.56,Spring,,
2023-11-28,S002,P0002,Toys,West,173,73,179,63.93,53.78,10,Cloudy,0,57.74,Winter,,
2023-11-28,S002,P0003,Toys,West,366,289,22,306.3,65.28,10,Cloudy,0,60.74,Summer,,
2023-11-28,S002,P0004,Electronics,North,69,59,118,56.34,66.66,20,Sunny,0,65.43,Spring,,
2023-11-28,S002,P0005,Clothing,East,319,180,127,191.8,44.31,15,Snowy,1,41.28,Summer,,
2023-11-28,S002,P0006,Toys,South,134,101,75,92.57,76.5,5,Rainy,1,77.59,Summer,,
2023-11-28,S002,P0007,Groceries,West,168,94,34,94.48,21.67,15,Sunny,0,18.24,Autumn,,
2023-11-28,S002,P0008,Furniture,West,471,329,174,331.16,11.42,15,Snowy,0,8.59,Summer,,
2023-11-28,S002,P0009,Clothing,North,337,29,170,48.2,21.72,5,Rainy,1,20.2,Summer,,
2023-11-28,S002,P0010,Clothing,West,409,18,23,10.74,10.74,15,Rainy,1,6.84,Spring,,
2023-11-28,S002,P0011,Electronics,North,357,132,109,149.51,35.2,0,Sunny,1,35.74,Summer,,
2023-11-28,S002,P0012,Groceries,East,161,113,171,116.86,38.87,10,Snowy,1,41.9,Winter,,
2023-11-28,S002,P0013,Toys,North,397,154,145,167.09,93.14,15,Rainy,1,89.07,Winter,,
2023-11-28,S002,P0014,Groceries,West,204,108,35,127.3,14.17,15,Snowy,1,10.76,Autumn,,
2023-11-28,S002,P0015,Toys,West,224,21,73,38.55,86.24,5,Cloudy,0,83.52,Summer,,
2023-11-28,S002,P0016,Furniture,South,233,64,79,75.75,54.53,5,Rainy,0,52.17,Spring,,
2023-11-28,S002,P0017,Toys,East,269,90,86,109.22,11.7,15,Snowy,0,9.87,Summer,,
2023-11-28,S002,P0018,Toys,East,481,112,128,120.47,83.21,0,Cloudy,0,85.21,Autumn,,
2023-11-28,S002,P0019,Clothing,North,203,63,77,65.35,44.63,20,Rainy,0,43.44,Autumn,,
2023-11-28,S002,P0020,Groceries,North,287,173,34,178.28,98.78,10,Cloudy,0,102.72,Winter,,
2023-11-28,S003,P0001,Electronics,South,466,165,29,174.48,56.43,15,Cloudy,1,53.98,Winter,,
2023-11-28,S003,P0002,Electronics,North,358,9,69,0.45,91.36,20,Rainy,0,94.03,Spring,,
2023-11-28,S003,P0003,Clothing,East,296,161,192,164.94,95.9,0,Rainy,1,94.51,Spring,,
2023-11-28,S003,P0004,Toys,North,175,100,45,102.85,51.62,15,Cloudy,1,48.74,Winter,,
2023-11-28,S003,P0005,Toys,West,250,204,79,202.72,83.82,0,Sunny,1,87.59,Autumn,,
2023-11-28,S003,P0006,Electronics,South,129,112,164,120.75,62.11,20,Snowy,1,61.29,Spring,,
2023-11-28,S003,P0007,Groceries,North,482,463,34,466.05,97.36,15,Sunny,0,98.92,Spring,,
2023-11-28,S003,P0008,Clothing,North,219,63,30,65.98,24.96,10,Snowy,1,21.61,Summer,,
2023-11-28,S003,P0009,Clothing,North,385,170,105,166.06,43.67,0,Snowy,0,40.87,Spring,,
2023-11-28,S003,P0010,Electronics,West,409,404,49,402.37,67.8,5,Sunny,1,64.19,Winter,,
2023-11-28,S003,P0011,Toys,West,321,300,79,299.04,73.83,10,Snowy,0,71.11,Autumn,,
2023-11-28,S003,P0012,Groceries,North,208,155,83,162.15,70.45,5,Rainy,0,73.34,Summer,,
2023-11-28,S003,P0013,Furniture,West,225,178,112,172.21,24.45,10,Rainy,1,27.44,Autumn,,
2023-11-28,S003,P0014,Furniture,East,91,34,142,40.38,31.89,0,Sunny,1,31.49,Autumn,,
2023-11-28,S003,P0015,Groceries,West,131,1,169,-8.51,17.15,5,Cloudy,0,21.71,Autumn,,
2023-11-28,S003,P0016,Clothing,South,396,377,149,384.64,21.15,5,Rainy,1,24.05,Summer,,
2023-11-28,S003,P0017,Electronics,West,186,2,144,1.26,56.81,0,Snowy,1,61.75,Summer,,
2023-11-28,S003,P0018,Clothing,East,465,198,117,217.67,33.42,15,Snowy,0,29.14,Autumn,,
2023-11-28,S003,P0019,Clothing,North,478,469,24,478.75,36.87,0,Rainy,1,40.19,Summer,,
2023-11-28,S003,P0020,Clothing,West,454,296,146,295.78,28.74,20,Sunny,0,26.85,Summer,,
2023-11-28,S004,P0001,Toys,North,322,212,121,216.41,61.22,5,Snowy,0,57.32,Summer,,
2023-11-28,S004,P0002,Electronics,West,93,64,32,61.33,89.7,10,Snowy,0,84.97,Summer,,
2023-11-28,S004,P0003,Electronics,East,488,279,179,295.54,15.01,5,Cloudy,1,12.44,Summer,,
2023-11-28,S004,P0004,Furniture,East,437,150,98,158.58,80.97,10,Rainy,0,82.95,Winter,,
2023-11-28,S004,P0005,Clothing,East,179,117,152,111.14,10.47,10,Snowy,0,12.07,Spring,,
2023-11-28,S004,P0006,Clothing,North,268,130,160,123.07,50.14,0,Cloudy,1,48.55,Autumn,,
2023-11-28,S004,P0007,Furniture,East,364,26,81,19.64,15.33,20,Snowy,0,13.37,Autumn,,
2023-11-28,S004,P0008,Clothing,East,439,77,23,86.89,98.59,10,Rainy,1,94.36,Spring,,
2023-11-28,S004,P0009,Furniture,South,149,64,194,79.24,23.75,20,Rainy,0,22.15,Summer,,
2023-11-28,S004,P0010,Furniture,West,226,103,43,97.4,39.04,10,Snowy,0,35.54,Autumn,,
2023-11-28,S004,P0011,Furniture,East,289,4,48,4.39,59.05,10,Cloudy,1,63.78,Autumn,,
2023-11-28,S004,P0012,Electronics,North,301,164,52,183.09,83.64,20,Rainy,0,85.86,Winter,,
2023-11-28,S004,P0013,Furniture,West,276,34,81,50.54,17.45,20,Sunny,0,16.8,Spring,,
2023-11-28,S004,P0014,Groceries,East,237,63,180,74.82,40.65,0,Rainy,0,44.52,Summer,,
2023-11-28,S004,P0015,Electronics,East,424,86,108,104.77,76.5,20,Cloudy,0,73.66,Summer,,
2023-11-28,S004,P0016,Toys,East,445,176,115,169.69,62.83,10,Snowy,1,64.5,Summer,,
2023-11-28,S004,P0017,Clothing,South,179,122,41,115.0,79.7,5,Rainy,0,80.0,Spring,,
2023-11-28,S004,P0018,Furniture,South,96,51,85,60.74,96.73,15,Rainy,1,93.99,Winter,,
2023-11-28,S004,P0019,Clothing,East,266,227,63,236.83,79.65,15,Sunny,1,80.99,Winter,,
2023-11-28,S004,P0020,Toys,South,139,92,58,104.64,11.13,10,Cloudy,0,10.16,Autumn,,
2023-11-28,S005,P0001,Furniture,West,96,40,111,41.71,93.02,5,Rainy,1,94.58,Summer,,
2023-11-28,S005,P0002,Furniture,East,310,69,58,60.42,23.77,20,Cloudy,0,20.76,Autumn,,
2023-11-28,S005,P0003,Groceries,East,287,259,158,266.9,95.12,20,Cloudy,1,98.24,Winter,,
2023-11-28,S005,P0004,Toys,East,95,17,29,18.07,82.07,15,Snowy,1,85.17,Winter,,
2023-11-28,S005,P0005,Clothing,North,293,99,86,112.27,55.3,20,Rainy,1,56.63,Autumn,,
2023-11-28,S005,P0006,Groceries,South,484,89,104,95.37,91.8,0,Snowy,1,88.47,Summer,,
2023-11-28,S005,P0007,Toys,East,328,290,110,280.43,45.39,5,Sunny,0,41.92,Winter,,
2023-11-28,S005,P0008,Clothing,South,314,152,81,155.63,85.82,5,Sunny,0,87.26,Autumn,,
2023-11-28,S005,P0009,Groceries,West,222,3,143,20.37,82.06,20,Rainy,1,82.74,Autumn,,
2023-11-28,S005,P0010,Clothing,West,312,180,133,188.49,13.22,0,Rainy,1,17.48,Winter,,
2023-11-28,S005,P0011,Toys,West,306,218,121,226.64,54.75,5,Sunny,1,56.39,Summer,,
2023-11-28,S005,P0012,Clothing,West,436,372,143,375.9,82.83,15,Sunny,0,84.83,Winter,,
2023-11-28,S005,P0013,Toys,West,361,350,127,365.29,97.39,5,Sunny,1,98.02,Winter,,
2023-11-28,S005,P0014,Furniture,North,117,89,56,82.73,63.23,10,Rainy,0,64.77,Spring,,
2023-11-28,S005,P0015,Furniture,East,209,164,164,172.43,18.54,20,Rainy,0,15.93,Winter,,
2023-11-28,S005,P0016,Electronics,North,298,228,39,227.4,74.22,0,Snowy,1,75.27,Summer,,
2023-11-28,S005,P0017,Groceries,West,495,445,157,447.54,34.84,0,Snowy,1,35.2,Summer,,
2023-11-28,S005,P0018,Electronics,West,461,392,167,405.57,48.3,15,Snowy,1,50.36,Summer,,
2023-11-28,S005,P0019,Clothing,West,189,9,34,22.58,24.03,15,Rainy,1,25.17,Winter,,
2023-11-28,S005,P0020,Electronics,South,78,28,89,44.53,37.54,5,Cloudy,1,35.7,Winter,,
2023-11-29,S001,P0001,Furniture,South,448,110,51,126.82,62.04,5,Sunny,0,65.24,Winter,,
2023-11-29,S001,P0002,Clothing,South,383,292,57,310.92,57.36,15,Rainy,0,53.07,Summer,,
2023-11-29,S001,P0003,Clothing,South,402,8,116,-1.76,67.4,0,Sunny,1,67.48,Winter,,
2023-11-29,S001,P0004,Groceries,North,105,23,173,30.44,85.81,10,Rainy,1,84.26,Spring,,
2023-11-29,S001,P0005,Clothing,East,97,57,43,51.77,72.24,20,Snowy,0,74.38,Summer,,
2023-11-29,S001,P0006,Groceries,West,483,223,68,234.28,61.29,15,Cloudy,0,56.64,Spring,,
2023-11-29,S001,P0007,Toys,North,69,64,106,68.32,58.38,5,Rainy,1,55.74,Spring,,
2023-11-29,S001,P0008,Toys,North,282,239,94,237.46,61.89,0,Cloudy,1,66.86,Autumn,,
2023-11-29,S001,P0009,Furniture,West,159,12,80,19.96,80.75,5,Cloudy,1,81.09,Winter,,
2023-11-29,S001,P0010,Clothing,West,385,313,63,310.41,16.03,10,Cloudy,0,16.81,Spring,,
2023-11-29,S001,P0011,Toys,North,304,69,98,74.95,20.67,15,Cloudy,0,23.55,Autumn,,
2023-11-29,S001,P0012,Furniture,East,55,35,88,31.08,72.28,15,Rainy,1,69.13,Summer,,
2023-11-29,S001,P0013,Electronics,South,102,53,126,63.59,52.28,5,Cloudy,0,53.99,Autumn,,
2023-11-29,S001,P0014,Toys,South,418,59,181,58.32,91.01,10,Snowy,0,94.76,Spring,,
2023-11-29,S001,P0015,Furniture,South,471,107,64,111.23,90.72,20,Rainy,1,88.76,Summer,,
2023-11-29,S001,P0016,Clothing,North,104,52,176,51.74,31.81,0,Sunny,1,36.12,Winter,,
2023-11-29,S001,P0017,Furniture,East,66,54,23,68.27,36.19,0,Rainy,0,32.89,Spring,,
2023-11-29,S001,P0018,Furniture,North,76,14,113,4.57,34.07,10,Sunny,0,33.07,Winter,,
2023-11-29,S001,P0019,Electronics,West,262,187,72,203.47,92.65,20,Snowy,1,88.59,Winter,,
2023-11-29,S001,P0020,Clothing,East,75,9,65,22.78,37.36,0,Cloudy,0,36.07,Autumn,,
2023-11-29,S002,P0001,Furniture,South,159,21,115,24.92,93.03,0,Cloudy,1,91.75,Winter,,
2023-11-29,S002,P0002,Furniture,South,231,170,199,183.4,50.53,5,Cloudy,0,51.56,Autumn,,
2023-11-29,S002,P0003,Electronics,South,159,57,38,72.94,93.86,15,Sunny,0,97.76,Autumn,,
2023-11-29,S002,P0004,Furniture,East,115,26,65,36.95,15.55,0,Rainy,0,13.26,Autumn,,
2023-11-29,S002,P0005,Groceries,South,268,13,50,32.93,29.88,20,Rainy,1,25.55,Summer,,
2023-11-29,S002,P0006,Electronics,North,306,202,100,198.38,17.93,0,Sunny,1,15.08,Autumn,,
2023-11-29,S002,P0007,Clothing,East,105,95,188,109.65,19.24,10,Rainy,0,18.69,Winter,,
2023-11-29,S002,P0008,Furniture,North,233,224,70,227.54,93.09,10,Cloudy,0,94.7,Autumn,,
2023-11-29,S002,P0009,Groceries,North,378,280,65,281.03,87.84,10,Snowy,0,83.34,Summer,,
2023-11-29,S002,P0010,Furniture,East,376,266,173,263.75,75.25,0,Snowy,1,77.75,Spring,,
2023-11-29,S002,P0011,Toys,West,195,128,89,125.17,70.3,10,Rainy,0,67.62,Winter,,
2023-11-29,S002,P0012,Groceries,South,485,262,134,259.18,10.92,10,Cloudy,1,13.53,Spring,,
2023-11-29,S002,P0013,Electronics,South,486,414,133,409.03,87.87,5,Rainy,1,88.45,Autumn,,
2023-11-29,S002,P0014,Groceries,North,213,91,26,109.69,87.72,10,Snowy,0,82.8,Summer,,
2023-11-29,S002,P0015,Toys,North,424,277,60,292.23,47.82,0,Rainy,1,49.79,Autumn,,
2023-11-29,S002,P0016,Electronics,South,223,36,69,37.04,70.73,10,Cloudy,1,72.52,Autumn,,
2023-11-29,S002,P0017,Furniture,South,296,261,122,272.85,62.93,20,Snowy,0,64.96,Summer,,
2023-11-29,S002,P0018,Toys,West,177,149,100,153.55,19.21,20,Sunny,0,19.69,Autumn,,
2023-11-29,S002,P0019,Furniture,West,113,71,23,74.17,55.24,5,Cloudy,1,57.2,Spring,,
2023-11-29,S002,P0020,Toys,West,271,149,71,159.29,42.67,5,Sunny,1,47.6,Autumn,,
2023-11-29,S003,P0001,Groceries,East,335,150,180,161.32,11.86,0,Cloudy,0,16.58,Autumn,,
2023-11-29,S003,P0002,Electronics,North,461,451,199,464.9,94.69,10,Cloudy,1,96.02,Summer,,
2023-11-29,S003,P0003,Furniture,West,402,68,31,80.13,59.84,10,Cloudy,1,59.67,Autumn,,
2023-11-29,S003,P0004,Furniture,North,454,221,124,234.34,61.8,0,Rainy,0,60.15,Winter,,
2023-11-29,S003,P0005,Electronics,South,333,26,84,16.46,97.67,15,Snowy,0,100.39,Spring,,
2023-11-29,S003,P0006,Electronics,North,148,131,40,140.34,53.47,20,Sunny,0,54.07,Winter,,
2023-11-29,S003,P0007,Clothing,North,407,213,99,212.11,78.44,15,Sunny,0,80.4,Summer,,
2023-11-29,S003,P0008,Clothing,West,130,94,141,108.98,56.62,0,Sunny,1,60.54,Winter,,
2023-11-29,S003,P0009,Clothing,West,260,201,114,219.7,94.06,15,Cloudy,1,93.68,Summer,,
2023-11-29,S003,P0010,Furniture,West,430,310,65,300.27,34.13,0,Snowy,0,29.3,Summer,,
2023-11-29,S003,P0011,Clothing,East,216,1,164,-2.94,81.35,5,Snowy,1,77.28,Winter,,
2023-11-29,S003,P0012,Toys,North,482,85,73,87.55,88.07,5,Rainy,0,91.28,Spring,,
2023-11-29,S003,P0013,Clothing,West,82,7,198,-0.86,53.81,15,Snowy,1,51.66,Spring,,
2023-11-29,S003,P0014,Toys,East,159,112,129,104.58,32.45,5,Sunny,1,28.53,Autumn,,
2023-11-29,S003,P0015,Electronics,West,380,223,85,236.05,27.07,15,Snowy,0,27.14,Winter,,
2023-11-29,S003,P0016,Toys,North,401,362,173,373.89,38.92,5,Sunny,1,38.14,Spring,,
2023-11-29,S003,P0017,Groceries,North,127,95,196,114.29,89.83,0,Rainy,1,86.44,Spring,,
2023-11-29,S003,P0018,Electronics,North,126,79,56,93.32,70.07,15,Rainy,1,68.83,Summer,,
2023-11-29,S003,P0019,Electronics,West,432,317,103,325.77,17.46,0,Sunny,0,17.05,Spring,,
2023-11-29,S003,P0020,Clothing,South,491,193,60,183.12,76.32,15,Rainy,0,73.35,Autumn,,
2023-11-29,S004,P0001,Electronics,East,486,309,180,301.24,19.7,0,Rainy,1,24.14,Autumn,,
2023-11-29,S004,P0002,Toys,East,334,38,196,35.29,95.74,15,Cloudy,1,95.49,Autumn,,
2023-11-29,S004,P0003,Groceries,East,210,53,151,45.2,50.31,15,Sunny,0,52.71,Spring,,
2023-11-29,S004,P0004,Toys,South,272,268,136,265.1,15.69,5,Cloudy,1,20.14,Summer,,
2023-11-29,S004,P0005,Furniture,West,386,303,143,318.84,25.25,5,Sunny,1,24.13,Winter,,
2023-11-29,S004,P0006,Electronics,West,279,135,22,154.56,35.4,0,Sunny,0,30.53,Spring,,
2023-11-29,S004,P0007,Groceries,East,267,160,93,171.64,24.02,20,Snowy,0,21.77,Summer,,
2023-11-29,S004,P0008,Clothing,South,123,103,50,110.29,17.4,0,Snowy,1,13.53,Spring,,
2023-11-29,S004,P0009,Groceries,West,64,8,163,3.25,82.57,15,Rainy,1,81.79,Summer,,
2023-11-29,S004,P0010,Clothing,East,214,111,32,115.26,65.19,15,Rainy,1,62.74,Winter,,
2023-11-29,S004,P0011,Electronics,West,479,411,54,401.31,87.25,20,Sunny,0,88.22,Winter,,
2023-11-29,S004,P0012,Electronics,East,490,149,164,151.66,82.31,15,Snowy,1,82.26,Spring,,
2023-11-29,S004,P0013,Clothing,South,348,278,172,285.19,97.86,0,Rainy,1,98.24,Winter,,
2023-11-29,S004,P0014,Clothing,East,146,43,133,59.89,11.54,15,Cloudy,1,15.13,Winter,,
2023-11-29,S004,P0015,Clothing,South,128,16,65,32.02,55.89,20,Rainy,1,60.65,Spring,,
2023-11-29,S004,P0016,Clothing,North,446,229,167,242.08,71.6,5,Snowy,0,74.69,Winter,,
2023-11-29,S004,P0017,Electronics,North,355,242,102,236.41,99.42,20,Sunny,1,96.36,Autumn,,
2023-11-29,S004,P0018,Electronics,West,110,76,146,91.04,39.18,20,Cloudy,1,41.17,Winter,,
2023-11-29,S004,P0019,Toys,East,105,47,51,45.13,22.35,5,Sunny,1,25.04,Winter,,
2023-11-29,S004,P0020,Groceries,North,251,99,142,114.65,50.39,10,Snowy,0,53.51,Autumn,,
2023-11-29,S005,P0001,Toys,North,310,237,92,245.56,50.17,10,Sunny,0,54.39,Autumn,,
2023-11-29,S005,P0002,Furniture,North,378,175,33,178.09,23.11,0,Sunny,0,21.34,Summer,,
2023-11-29,S005,P0003,Electronics,West,296,215,154,224.31,54.62,10,Rainy,0,49.73,Autumn,,
2023-11-29,S005,P0004,Clothing,North,222,212,167,212.75,12.91,20,Snowy,1,8.13,Spring,,
2023-11-29,S005,P0005,Toys,East,260,152,160,168.07,37.66,15,Snowy,1,41.09,Spring,,
2023-11-29,S005,P0006,Clothing,North,164,19,122,16.35,24.21,5,Snowy,0,26.21,Spring,,
2023-11-29,S005,P0007,Toys,East,168,1,49,-6.12,13.56,5,Cloudy,1,11.71,Summer,,
2023-11-29,S005,P0008,Clothing,East,174,26,122,17.3,98.32,20,Snowy,1,101.95,Autumn,,
2023-11-29,S005,P0009,Electronics,East,271,43,171,37.35,91.87,15,Sunny,1,89.72,Winter,,
2023-11-29,S005,P0010,Electronics,East,470,154,50,166.07,57.99,15,Sunny,1,62.17,Autumn,,
2023-11-29,S005,P0011,Groceries,North,267,119,99,135.33,28.61,20,Snowy,0,32.07,Autumn,,
2023-11-29,S005,P0012,Clothing,South,495,435,54,441.45,81.82,20,Sunny,1,81.06,Autumn,,
2023-11-29,S005,P0013,Clothing,East,346,249,124,249.43,58.19,10,Snowy,0,55.99,Autumn,,
2023-11-29,S005,P0014,Clothing,South,296,83,97,80.05,63.06,15,Rainy,1,62.44,Winter,,
2023-11-29,S005,P0015,Clothing,North,273,263,25,274.92,71.14,5,Rainy,0,68.28,Autumn,,
2023-11-29,S005,P0016,Toys,East,111,84,41,88.14,75.78,15,Cloudy,0,78.9,Winter,,
2023-11-29,S005,P0017,Groceries,East,403,276,96,288.11,23.85,15,Cloudy,1,23.49,Summer,,
2023-11-29,S005,P0018,Electronics,North,64,46,180,39.85,60.35,5,Rainy,0,60.55,Winter,,
2023-11-29,S005,P0019,Furniture,North,78,34,172,28.21,79.55,0,Cloudy,1,84.11,Winter,,
2023-11-29,S005,P0020,Groceries,North,332,183,75,175.86,54.99,20,Rainy,0,56.34,Autumn,,
2023-11-30,S001,P0001,Toys,North,417,244,86,263.53,12.67,5,Cloudy,1,15.62,Autumn,,
2023-11-30,S001,P0002,Clothing,North,433,27,100,39.34,32.7,5,Snowy,0,30.59,Summer,,
2023-11-30,S001,P0003,Furniture,East,386,376,36,390.71,75.13,5,Sunny,0,77.34,Autumn,,
2023-11-30,S001,P0004,Furniture,East,91,46,192,40.73,75.92,15,Sunny,1,75.87,Summer,,
2023-11-30,S001,P0005,Toys,East,153,134,21,130.24,65.82,0,Snowy,1,69.06,Winter,,
2023-11-30,S001,P0006,Clothing,West,434,44,127,44.34,62.44,0,Rainy,1,60.13,Winter,,
2023-11-30,S001,P0007,Electronics,North,139,66,151,70.74,57.57,0,Rainy,0,53.3,Winter,,
2023-11-30,S001,P0008,Clothing,North,94,68,181,79.08,72.29,5,Rainy,1,71.91,Summer,,
2023-11-30,S001,P0009,Groceries,North,233,204,64,211.71,59.48,0,Sunny,0,61.66,Spring,,
2023-11-30,S001,P0010,Electronics,West,452,364,143,380.16,50.71,20,Sunny,1,49.43,Winter,,
2023-11-30,S001,P0011,Furniture,East,237,136,30,146.86,48.08,5,Rainy,1,45.67,Autumn,,
2023-11-30,S001,P0012,Furniture,East,85,55,190,54.44,28.64,0,Snowy,1,26.31,Winter,,
2023-11-30,S001,P0013,Furniture,West,206,75,178,83.58,77.25,10,Sunny,1,73.44,Winter,,
2023-11-30,S001,P0014,Toys,South,490,340,165,359.4,25.5,10,Sunny,1,26.36,Summer,,
2023-11-30,S001,P0015,Clothing,East,231,212,42,204.76,57.49,10,Cloudy,0,60.55,Summer,,
2023-11-30,S001,P0016,Electronics,West,220,43,195,39.49,73.42,0,Cloudy,1,72.26,Autumn,,
2023-11-30,S001,P0017,Furniture,South,92,5,144,21.52,82.26,10,Cloudy,1,78.99,Winter,,
2023-11-30,S001,P0018,Toys,East,190,116,155,112.58,44.23,5,Snowy,0,48.56,Summer,,
2023-11-30,S001,P0019,Electronics,North,393,82,52,98.58,62.36,0,Rainy,0,63.21,Summer,,
2023-11-30,S001,P0020,Toys,West,133,91,111,103.87,35.56,0,Cloudy,1,37.73,Autumn,,
2023-11-30,S002,P0001,Groceries,North,461,291,162,296.98,50.4,0,Rainy,1,50.51,Summer,,
2023-11-30,S002,P0002,Clothing,East,480,369,83,388.76,81.77,0,Snowy,1,82.16,Winter,,
2023-11-30,S002,P0003,Clothing,West,399,250,198,247.35,46.69,20,Snowy,0,47.19,Autumn,,
2023-11-30,S002,P0004,Toys,West,317,222,110,232.14,88.39,15,Snowy,1,86.0,Autumn,,
2023-11-30,S002,P0005,Electronics,South,482,211,105,206.55,26.15,20,Cloudy,1,28.24,Winter,,
2023-11-30,S002,P0006,Toys,East,179,26,101,37.83,63.49,0,Sunny,1,66.62,Summer,,
2023-11-30,S002,P0007,Electronics,East,98,59,56,49.91,97.7,10,Rainy,1,94.34,Winter,,
2023-11-30,S002,P0008,Groceries,East,294,110,36,112.01,23.04,5,Sunny,1,27.92,Spring,,
2023-11-30,S002,P0009,Clothing,North,383,184,110,174.08,46.52,15,Sunny,0,51.21,Summer,,
2023-11-30,S002,P0010,Furniture,West,281,64,157,64.23,22.43,20,Rainy,0,23.06,Winter,,
2023-11-30,S002,P0011,Furniture,East,261,159,66,176.89,45.06,0,Sunny,0,47.19,Autumn,,
2023-11-30,S002,P0012,Clothing,South,167,140,187,138.57,20.02,5,Snowy,1,19.07,Spring,,
2023-11-30,S002,P0013,Groceries,South,120,2,183,21.29,65.86,10,Snowy,1,64.75,Winter,,
2023-11-30,S002,P0014,Groceries,East,174,20,36,25.92,37.94,20,Sunny,0,36.76,Winter,,
2023-11-30,S002,P0015,Groceries,North,360,98,170,100.03,32.83,10,Snowy,1,35.76,Summer,,
2023-11-30,S002,P0016,Electronics,East,279,274,159,283.31,71.39,5,Snowy,0,66.49,Spring,,
2023-11-30,S002,P0017,Electronics,East,241,224,192,221.05,78.31,0,Sunny,0,74.56,Winter,,
2023-11-30,S002,P0018,Electronics,South,287,253,110,262.29,73.35,10,Rainy,0,74.86,Spring,,
2023-11-30,S002,P0019,Toys,North,364,92,149,100.31,66.86,20,Sunny,0,65.71,Summer,,
2023-11-30,S002,P0020,Toys,East,448,75,91,90.0,16.1,20,Snowy,0,14.87,Summer,,
2023-11-30,S003,P0001,Electronics,South,57,9,124,14.7,55.21,5,Rainy,1,59.13,Winter,,
2023-11-30,S003,P0002,Clothing,East,399,36,105,26.93,11.6,20,Snowy,1,8.43,Spring,,
2023-11-30,S003,P0003,Clothing,East,334,273,41,266.76,96.91,0,Sunny,0,92.48,Autumn,,
2023-11-30,S003,P0004,Clothing,East,90,72,20,72.98,23.55,20,Sunny,1,19.87,Summer,,
2023-11-30,S003,P0005,Clothing,North,179,0,105,1.08,12.29,15,Cloudy,1,15.76,Summer,,
2023-11-30,S003,P0006,Electronics,West,249,51,62,53.07,31.3,20,Cloudy,1,35.66,Autumn,,
2023-11-30,S003,P0007,Groceries,South,223,121,82,140.12,86.38,0,Snowy,1,84.43,Autumn,,
2023-11-30,S003,P0008,Furniture,North,60,35,61,26.67,17.68,10,Rainy,0,15.97,Summer,,
2023-11-30,S003,P0009,Furniture,West,442,135,39,146.35,52.83,5,Snowy,1,57.37,Autumn,,
2023-11-30,S003,P0010,Furniture,West,81,50,142,60.19,23.26,20,Cloudy,0,23.16,Winter,,
2023-11-30,S003,P0011,Toys,East,439,123,47,118.09,27.6,15,Rainy,0,31.11,Winter,,
2023-11-30,S003,P0012,Electronics,West,443,41,49,57.11,32.07,10,Rainy,1,32.28,Summer,,
2023-11-30,S003,P0013,Clothing,West,275,192,197,184.23,25.56,5,Cloudy,1,30.46,Winter,,
2023-11-30,S003,P0014,Toys,North,465,416,160,433.65,53.59,5,Snowy,1,50.68,Spring,,
2023-11-30,S003,P0015,Furniture,South,236,233,95,226.53,54.87,15,Cloudy,1,58.99,Winter,,
2023-11-30,S003,P0016,Groceries,North,344,53,172,57.36,22.5,5,Snowy,1,24.19,Spring,,
2023-11-30,S003,P0017,Groceries,West,342,63,77,59.98,94.69,10,Snowy,0,90.18,Winter,,
2023-11-30,S003,P0018,Groceries,North,291,276,164,293.6,43.72,10,Rainy,1,41.74,Winter,,
2023-11-30,S003,P0019,Electronics,East,294,127,105,143.8,51.74,10,Cloudy,0,55.27,Autumn,,
2023-11-30,S003,P0020,Toys,South,112,103,164,94.44,81.31,0,Rainy,1,81.58,Spring,,
2023-11-30,S004,P0001,Toys,West,466,228,104,247.21,95.1,10,Sunny,1,95.32,Spring,,
2023-11-30,S004,P0002,Toys,South,300,103,184,120.96,62.54,15,Sunny,0,64.96,Spring,,
2023-11-30,S004,P0003,Furniture,South,470,340,57,345.5,68.27,20,Snowy,0,64.73,Summer,,
2023-11-30,S004,P0004,Electronics,East,351,254,129,259.34,46.28,0,Sunny,1,41.7,Spring,,
2023-11-30,S004,P0005,Groceries,West,363,221,112,226.84,79.28,15,Rainy,0,77.96,Summer,,
2023-11-30,S004,P0006,Clothing,East,83,13,112,22.67,10.74,10,Cloudy,0,9.64,Autumn,,
2023-11-30,S004,P0007,Toys,West,113,88,151,88.09,77.46,15,Rainy,0,75.92,Winter,,
2023-11-30,S004,P0008,Clothing,East,449,168,166,175.54,33.64,10,Cloudy,1,29.43,Spring,,
2023-11-30,S004,P0009,Clothing,North,384,245,86,258.52,55.7,5,Sunny,0,53.16,Autumn,,
2023-11-30,S004,P0010,Groceries,West,115,108,116,126.29,41.26,5,Cloudy,1,37.73,Spring,,
2023-11-30,S004,P0011,Furniture,South,383,370,144,370.81,46.85,0,Cloudy,0,48.41,Spring,,
